postcode,price/income
3424,0.17512715520635536
3623,0.22706474690074083
3527,0.22804052162735639
3379,0.23861794917269644
3494,0.24514458902842917
3287,0.25478684686753555
3802,0.26098315439886705
3315,0.27418444218842186
3579,0.2770403309710268
3482,0.2777882150396937
3330,0.2781060868971458
3409,0.27984674695879214
3312,0.2811671408219792
3419,0.2937616797009832
3002,0.29507938565256203
3266,0.29932256574487714
3453,0.303120329756388
3964,0.3033717490567843
3318,0.30352330394499316
3304,0.30459773589047745
3341,0.30874086315323107
3140,0.3101826686777757
3122,0.31027382305815054
3522,0.31218390453909584
3637,0.31304741875233016
3636,0.3201621328148832
3618,0.3214978658234944
3380,0.3244174137981956
3300,0.33156930429445264
3874,0.3356029266810991
3414,0.33653467152557687
3501,0.3393757134326805
3184,0.33967330000595886
3057,0.34023874592761394
3400,0.3435612105721493
3825,0.34415799170669525
3418,0.3453842560410101
3360,0.34872195125427824
3480,0.3504125849847116
3351,0.35378313321900556
3013,0.3563068492025024
3844,0.35673506629872154
3441,0.3570813552698389
3181,0.3573015991922858
3733,0.3573670092581887
3218,0.3583530599196134
3505,0.3584902892041773
3144,0.3589391066703317
3531,0.3594906312278388
3123,0.3599434680336229
3490,0.3602559612678655
3916,0.36039768437806574
3761,0.3604537289399819
3065,0.3615861790010659
3707,0.3621996185968227
3015,0.36236689711718406
3621,0.3624060492091774
3719,0.3626211119865996
3185,0.3632364243983579
3078,0.36339901804710834
3377,0.3638868353960769
3373,0.3645229010914658
3333,0.36462798059848
3735,0.3654158157730128
3087,0.36596272937409324
3142,0.3662477464975198
3820,0.36688209592315374
3143,0.3669252857603561
3207,0.36726906765959444
3363,0.3674778181195553
3966,0.36837998099752384
3641,0.3693214190280467
3070,0.3701179486340777
3585,0.37065329496340693
3141,0.37075232669313224
3854,0.37086296404783975
3896,0.3712011465408441
3799,0.37211945541953106
3268,0.37248589315440084
3182,0.37430933474283457
3055,0.37494808355383447
3056,0.37517693724962525
3847,0.37581994591904744
3146,0.37619052572701833
3132,0.3762506392356412
3822,0.37663546992848534
3028,0.3767280288051998
3902,0.37692393786340556
3272,0.37747246605239715
3390,0.3779139089052747
3039,0.37921502019916387
3427,0.37922936283050585
3350,0.3808832913035758
3356,0.3818363780024885
3121,0.3820373885151812
3342,0.38231977810302636
3610,0.3836054080848512
3163,0.3840856409854082
3205,0.384165384502301
3183,0.3841660114989722
3241,0.385968616399717
3358,0.38610980053760025
3250,0.3863845929107706
3677,0.3865441858785711
3040,0.3865760607727107
3788,0.3870608814195428
3335,0.3873715896948544
3764,0.38757535846967306
3067,0.3876588156389329
3085,0.3883704636113855
3629,0.38847658787005573
3066,0.3885340777682711
3960,0.3893993093250296
3396,0.3897043264244869
3690,0.3899260235139633
3512,0.3916984194258597
3071,0.3919070126346906
3145,0.39192985880557774
3595,0.3919397125065597
3331,0.39195431914858664
3337,0.392388662378604
3206,0.3925101874992356
3154,0.3925432597131626
3860,0.39281590955645085
3340,0.393805287728944
3237,0.39401757086721173
3012,0.3949144984547041
3965,0.39546674430616524
3093,0.3956202853325884
3737,0.39577347942658025
3024,0.3966483144850793
3260,0.39749478315320536
3236,0.39780620135631956
3850,0.3989570680012778
3079,0.40052564676063057
3198,0.40063999694117464
3194,0.40141491854493566
3795,0.4017252999763949
3630,0.40245902319382665
3747,0.4031872752819918
3004,0.4044761936142339
3361,0.4055143699770012
3381,0.40576314925205864
3162,0.40590369618506544
3217,0.40630939208926
3865,0.40701880103162735
3016,0.4077458269093916
3282,0.40779376284354235
3355,0.40786709456648473
3530,0.408512080940726
3032,0.4094573975803759
3046,0.4099878198335853
3045,0.4106797748789275
3437,0.4107809927039611
3713,0.4109705935848128
3219,0.41178180270663833
3446,0.41205119476616625
3042,0.412172876354451
3672,0.41249403794676753
3435,0.4133204511745383
3594,0.41350577324256654
3754,0.4141026059252266
3370,0.41466377950369077
3030,0.41479010120502197
3031,0.41547160642928244
3962,0.4158859966465257
3068,0.4160474566662044
3264,0.41785611167195336
3515,0.41808649104226137
3044,0.41942804806360773
3869,0.41953277816986234
3556,0.41990757139073304
3338,0.42010427699509295
3551,0.4201892860228972
3023,0.4203210418731829
3644,0.42059551169067827
3616,0.4219659488933364
3756,0.4223735080413364
3814,0.42241413078871326
3221,0.4229292471710571
3660,0.4238674793609949
3188,0.42395108262343734
3025,0.42401098701990086
3043,0.4242413503193971
3833,0.42455118811540055
3498,0.4247043938992928
3037,0.4247604856054401
3212,0.42532536770249857
3981,0.42536235838462017
3161,0.4255743895334592
3324,0.4257900884758512
3167,0.42622288304970973
3749,0.426456828474291
3753,0.4266955657786607
3714,0.4269039454751331
3550,0.4270166995884911
3281,0.42772179221639856
3816,0.4279655486321535
3049,0.4284815096016056
3215,0.4288137125145141
3434,0.4288774848671306
3196,0.42942132177696524
3084,0.4294498284413622
3072,0.4297812991910021
3699,0.43054110972456344
3555,0.4308683294382708
3019,0.43136903978437635
3018,0.43146880295382856
3429,0.43184405446963436
3277,0.4319356162975862
3200,0.4319600653054474
3953,0.43232486749929416
3073,0.43253375205647454
3081,0.43272439592234946
3147,0.43282868520101986
3959,0.43338821293826335
3465,0.4334430178255321
3698,0.43347661729086734
3135,0.4338999835533945
3797,0.4339097827604791
3478,0.43420982662582663
3875,0.43465782218577886
3898,0.43469607950177797
3357,0.43529107394990335
3608,0.4354634802731626
3160,0.436103447248639
3345,0.43666476846292923
3216,0.4367277795491422
3283,0.43677745177291805
3752,0.43705999048602096
3364,0.4370672253813624
3204,0.43716490816373144
3127,0.43757330616147444
3041,0.4376575428733844
3472,0.43807877202687473
3058,0.4384102621764938
3305,0.4384209584506208
3089,0.43890279275216487
3813,0.4390594459796439
3401,0.4396810326219175
3191,0.4401381304917923
3683,0.44046222613068575
3688,0.4406025454126643
3220,0.44085080274142185
3765,0.4408892911265858
3101,0.4412366975493818
3352,0.4416289833508086
3271,0.4423505461551529
3500,0.44252414544102103
3620,0.4436079809844326
3186,0.44388938155296237
3280,0.443963042926072
3910,0.4457787847678544
3980,0.4474059359900105
3976,0.4477994001581224
3763,0.44970928508766145
3026,0.44981695674390887
3284,0.44992121768275123
3187,0.4504304463114686
3726,0.451168765268264
3664,0.4513225305905086
3793,0.45194096247344423
3915,0.45241860960172053
3193,0.4524900590753808
3792,0.45318378199538134
3195,0.45319530503908845
3094,0.4532641917074038
3224,0.4532659101366541
3624,0.45412949380148165
3124,0.4541991067921817
3871,0.45439973841159814
3787,0.4545033077274935
3824,0.4545093687889737
3133,0.4547984622741668
3038,0.45482594124056824
3082,0.45484252163652933
3214,0.45493693226013204
3102,0.45593793026088725
3192,0.45668015591360933
3054,0.4568784005502778
3431,0.4580077639077454
3088,0.4581558348189948
3095,0.45842010911765485
3669,0.45934055378524596
3810,0.4594481623628292
3856,0.4597407985691086
3175,0.45974356968712216
3697,0.4598961853876019
3467,0.46000434780922844
3818,0.4610018000343788
3537,0.4611155888225566
3029,0.461675947408812
3137,0.4619071889055881
3166,0.4620498111616942
3242,0.4621878882307533
3796,0.46302463577381453
3740,0.46374030243871406
3388,0.46417012128266916
3033,0.4642987699722315
3851,0.4651354826635043
3199,0.4658768590616204
3074,0.4659119772093793
3977,0.46764455227784757
3460,0.46808680690995086
3064,0.46824932134686215
3083,0.46870405044338
3027,0.4688853391922563
3138,0.46890505162583096
3222,0.4692249405412599
3832,0.4692407868643901
3523,0.4692797917119804
3174,0.46936441104128157
3059,0.4694935250625349
3635,0.46957112812849533
3640,0.46957112812849533
3691,0.4696177188248757
3440,0.47073173872738894
3020,0.4708286331084233
3568,0.4711741174659978
3091,0.47121566079107735
3022,0.47202752581301965
3911,0.4721095859928726
3930,0.4728148111670463
3807,0.4732558867114803
3992,0.47328586939520423
3766,0.4735311627258437
3444,0.4741481172883269
3750,0.4745429770183051
3075,0.4745461558674228
3201,0.47497632748083557
3155,0.4752150251561978
3158,0.476043696495395
3823,0.4763931532121465
3034,0.47659535992791885
3177,0.47769249198275987
3099,0.47879040711219917
3134,0.478816702468389
3741,0.4794662358296275
3011,0.47955063138924714
3096,0.4804911343031567
3021,0.48171590808015785
3744,0.4819124921348807
3165,0.4819192413196237
3783,0.4838025491359564
3978,0.48404661701013146
3956,0.48407579088626024
3047,0.48433079693185155
3202,0.4844314207742729
3995,0.48461753620278364
3912,0.4846903302624023
3730,0.48498732261996774
3687,0.4852052135320303
3136,0.4857020201701189
3870,0.48606474400084054
3008,0.48619925400526426
3806,0.48643739671913394
3631,0.487878009864893
3321,0.489003202794148
3156,0.48927722828368947
3052,0.4900249149861198
3570,0.49008356912558554
3975,0.49010980074545796
3393,0.49147424606400253
3777,0.49188920319731055
3670,0.4932778500266353
3840,0.4934403457657308
3717,0.4935000751132584
3614,0.49396807509338975
3775,0.4939876652251547
3711,0.49448333452718124
3130,0.4947515018880155
3804,0.4948961110217729
3918,0.4950293055101901
3180,0.49503385103817693
3113,0.4953281723424512
3564,0.49570502280433265
3249,0.4959097513205507
3336,0.4959293820733917
3781,0.49602438187413966
3228,0.49658112224253453
3116,0.49795382168733016
3809,0.49812128606394135
3739,0.49850548651509174
3557,0.4987961659100403
3153,0.49917470006341175
3139,0.49957114850199
3464,0.4997343029047311
3831,0.4997786793428663
3971,0.5006076989659729
3803,0.5014058106251226
3048,0.5017867261923414
3923,0.5034654364491153
3584,0.505395945074248
3858,0.5054550689361647
3463,0.506438513334011
3461,0.506669563807077
3126,0.5078521920979642
3984,0.5078745940288969
3988,0.5105960513649384
3197,0.5115688025310995
3114,0.5118269974192966
3815,0.5125500828603569
3448,0.5135449555351486
3779,0.5137132419810161
3880,0.5140269206896946
3728,0.5154919189305691
3178,0.5169195551352875
3634,0.5174564511887587
3148,0.518164012944718
3888,0.5182248256698386
3332,0.5200583824976626
3006,0.520375525038676
3909,0.5212240942335103
3061,0.5233466919634014
3125,0.5245697760311091
3223,0.5248150737941208
3060,0.5248279520549056
3129,0.5250535762858598
3458,0.5253300064519599
3782,0.5254287912442368
3805,0.5256625786607079
3561,0.5293370853130475
3433,0.5294321991686916
3036,0.5301117973250424
3757,0.5303165619151919
3170,0.5319726410010723
3169,0.5323748410514816
3885,0.5359790447006135
3666,0.5366900937607487
3323,0.5373065402195265
3128,0.5376058281271673
3646,0.5378401514352149
3227,0.5401684415953688
3111,0.5427977818370481
3770,0.5428964368638999
3225,0.5435732340569639
3115,0.543993701546416
3235,0.5442347021833008
3003,0.5451820065214931
3105,0.5468079657250831
3945,0.5469732807754876
3913,0.5473416337548118
3925,0.5476364011229317
3172,0.5494741484449576
3821,0.5498775493418324
3934,0.5542908495656881
3678,0.5553676495228609
3931,0.5589229845203086
3285,0.5623342816439584
3053,0.5634011060068385
3882,0.5641280582298354
3722,0.5649322710978409
3558,0.5663187909895655
3171,0.5684646726108928
3723,0.5684674795114916
3303,0.5685824403288913
3649,0.5688186691647659
3926,0.5698666726823463
3152,0.5702263690989765
3328,0.5704264849023678
3525,0.5708275477678412
3107,0.5708307219392368
3168,0.5715709527227735
3104,0.5720988998012302
3131,0.5732032361686665
3173,0.5767781163746678
3103,0.5770997965014621
3549,0.5778281084182223
3051,0.5807714465103133
3149,0.580968254687103
3812,0.5814147942972807
3922,0.5856557180775883
3076,0.5894192769925142
3279,0.5898007282068704
3213,0.5902264347084316
3190,0.5931220794676341
3451,0.599212519599333
3940,0.6019183211170739
3941,0.6092590980153697
3159,0.6101584727933071
3991,0.6109274603980607
3936,0.6126758408930103
3886,0.6381126584740551
3633,0.6386851798293178
3927,0.640215063070895
3701,0.6424490441591688
3903,0.6444183453793708
3109,0.6466672525014416
3230,0.6487398815450294
3150,0.6506683575428791
3108,0.6510282093150694
3571,0.6518387904821481
3517,0.6518387904821481
3483,0.6601555228002132
3462,0.665915436847775
3842,0.667438510724781
3942,0.6731499245650122
3496,0.6741980080274993
3950,0.6764119364290886
3151,0.6870448277036302
3371,0.7011578229530666
3062,0.701238370194446
3939,0.7066266733985088
3518,0.7068829550117517
3000,0.7138654625417536
3232,0.7139609581575573
3943,0.7143842399421375
3751,0.7301700919197857
3929,0.7389666805735129
3928,0.7722807522387122
3720,0.772674243996202
3944,0.7955546836110967
3938,0.8051268399186952
3725,0.8421816951674261
